id_hhx;id_persx;id_tagx;persx;tagnr;berichtsjahr;ha_1;ha_2;ha_3;ha_4;ha_5;ha_6;ha_7;ha_8;ha_9;hainklweg_1;hainklweg_2;hainklweg_3;hainklweg_4;hainklweg_5;hainklweg_6;hainklweg_7;hainklweg_8;ha_11;ha_12;ha_13;ha_21;ha_22;ha_23;ha_24;ha_31;ha_32;ha_33;ha_34;ha_35;ha_36;ha_41;ha_42;ha_43;ha_44;ha_45;ha_46;ha_47;ha_48;ha_49;ha_51;ha_52;ha_53;ha_61;ha_62;ha_63;ha_64;ha_71;ha_73;ha_74;ha_75;ha_76;ha_79x;ha_81;ha_82;ha_83;ha_84;ha_92;ha_93;ha_94;ha_95;ha_96;ha_97;ha_98;ha_99;ha_110;ha_120;ha_131;ha_132;ha_139;ha_210;ha_220;ha_230;ha_241;ha_242;ha_243;ha_244;ha_245;ha_249;ha_311;ha_312;ha_313;ha_314;ha_315;ha_317;ha_319x;ha_321;ha_329;ha_330x;ha_341;ha_349;ha_353;ha_354x;ha_361;ha_362;ha_363;ha_364;ha_369;ha_411;ha_412;ha_413;ha_414;ha_419;ha_421;ha_422;ha_423;ha_429;ha_431;ha_432;ha_433;ha_434;ha_439;ha_441;ha_442;ha_443;ha_444;ha_445;ha_446;ha_449;ha_451;ha_452;ha_453;ha_454;ha_455;ha_459;ha_461;ha_464;ha_465;ha_466;ha_469;ha_471;ha_472;ha_473;ha_474;ha_475;ha_476;ha_479;ha_480;ha_491;ha_492;ha_499;ha_510;ha_520;ha_531;ha_532;ha_539;ha_611;ha_612;ha_621;ha_622;ha_623;ha_624;ha_625;ha_626;ha_627;ha_629;ha_630;ha_641;ha_642;ha_649;ha_711;ha_712;ha_713;ha_715;ha_716;ha_717;ha_719x;ha_730;ha_740;ha_752;ha_759x;ha_761;ha_762;ha_763;ha_769;ha_790x;ha_811;ha_812;ha_813;ha_814;ha_815;ha_819;ha_820;ha_830;ha_841;ha_842;ha_843;ha_844;ha_849;ha_921;ha_922;ha_923;ha_929;ha_931;ha_934;ha_939;ha_941;ha_945;ha_946;ha_947;ha_948;ha_949;ha_951;ha_952;ha_953;ha_959;ha_961;ha_962;ha_969;ha_970;ha_980;ha_991;ha_992;ha_997;ha_998;ha_999;tc1x;tc1ax;tc1bx;tc1cx;tc2x;tc2ax;tc2bx;tc2cx;tc3x;tc3ax;tc3bx;tc3cx;tc4;tc5;tc6;tc7;tc8;wtagfei;fehl_tag;quartal;jahr;selbtag;hrft80
0001;00011;000111;1;1;2012;31200;31200;0;7800;0;0;0;13200;3000;31200;33600;0;8400;0;0;0;13200;24600;4800;1800;31200;0;0;0;0;0;0;0;0;0;1800;0;0;1200;0;3600;1200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12600;0;600;2400;0;600;0;0;0;0;0;24600;4800;1800;0;0;31200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1200;0;600;0;0;0;0;0;0;0;0;0;0;0;1200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3600;0;0;0;0;1200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12600;0;0;600;0;0;0;2400;0;0;0;0;0;0;0;0;600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-2;-2;-2;0;-2;-2;-2;0;-2;-2;-2;1;1;4;1;-2;1;0;1;2013;1;508176
0001;00011;000112;1;2;2012;27600;31200;0;3600;0;600;2400;18600;2400;27600;33600;0;3600;0;600;2400;18600;21600;4200;1800;31200;0;0;0;0;0;0;0;0;0;0;600;0;0;3000;0;0;0;0;0;0;0;600;0;0;0;0;0;0;2400;0;0;0;12600;0;6000;2400;0;0;0;0;0;0;0;21600;4200;1800;0;0;31200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2400;0;0;0;0;0;0;0;0;0;0;0;12600;0;0;6000;0;0;0;2400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-2;-2;-2;1;441;-2;-2;0;-2;-2;-2;1;1;4;1;-2;2;0;1;2013;1;508176
0001;00011;000113;1;3;2012;49800;0;0;10800;0;0;0;24600;1200;49800;0;0;12000;0;0;0;24600;44400;1800;3600;0;0;0;0;0;0;0;0;0;0;0;10800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22200;0;2400;0;0;1200;0;0;0;0;0;44400;1800;3000;0;600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22200;0;0;2400;0;0;0;0;0;0;0;0;0;0;1200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;611;-2;-2;1;630;-2;-2;0;-2;-2;-2;2;1;3;1;1;7;0;1;2013;1;408558
0001;00012;000121;2;1;2012;31200;21600;0;15600;0;600;3600;8400;5400;31200;25200;0;16200;0;600;4800;8400;25200;3000;3000;21600;0;0;0;0;0;0;0;0;0;6600;0;2400;0;0;600;0;0;6000;0;0;0;600;0;0;0;0;1200;0;0;0;2400;1200;7200;0;0;3600;0;600;0;0;1200;0;0;25200;3000;3000;0;0;21600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3600;0;3000;0;0;0;0;0;0;2400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;600;0;0;0;0;0;0;0;0;0;0;0;0;1800;1800;2400;0;0;0;0;0;0;600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1200;0;0;0;0;0;0;0;2400;0;0;1200;0;0;0;7200;0;0;0;0;0;0;3600;0;0;0;0;0;0;0;0;600;0;0;0;0;0;0;0;0;0;0;1200;0;0;0;0;0;0;1;131;-2;-2;1;815;-2;-2;1;499;-2;-2;1;1;1;1;-2;1;0;1;2013;1;725822
0001;00012;000122;2;2;2012;37200;21600;0;10200;0;600;0;12600;4200;37200;25200;0;10800;0;600;0;12600;31200;3000;3000;21600;0;0;0;0;0;0;0;0;0;6600;600;3000;0;0;0;0;0;0;0;0;0;600;0;0;0;0;0;0;0;0;0;5400;7200;0;0;3600;0;600;0;0;0;0;0;31200;3000;3000;0;0;21600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4200;0;2400;0;0;600;0;0;0;3000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5400;0;0;0;7200;0;0;0;0;0;0;3600;0;0;0;0;0;0;0;0;0;600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;110;-2;-2;1;815;-2;-2;1;499;-2;-2;1;1;1;1;-2;2;0;1;2013;1;725822
0001;00012;000123;2;3;2012;50400;0;0;15000;0;600;0;18000;2400;50400;0;0;17400;0;600;0;18000;45000;1800;3600;0;0;0;0;0;0;0;0;0;0;1800;12000;1200;0;0;0;0;0;0;0;0;0;600;0;0;0;0;0;0;0;0;0;0;18000;0;0;0;0;2400;0;0;0;0;0;45000;1800;3600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;600;1200;0;0;12000;0;0;0;1200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18000;0;0;0;0;0;0;0;0;0;0;0;0;0;1200;0;0;1200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;120;611;-2;1;630;-2;-2;0;-2;-2;-2;2;1;2;1;1;7;0;1;2013;1;642729
0001;00013;000131;3;1;2012;41400;0;34200;1200;0;1200;0;4200;4200;41400;0;38400;1200;0;1200;0;4200;30600;7200;3600;0;0;0;0;16200;0;3000;0;14400;600;1200;0;0;0;0;0;0;0;0;0;0;0;1200;0;0;0;0;0;0;0;0;0;0;4200;0;0;0;4200;0;0;0;0;0;0;30600;7200;2400;0;1200;0;0;0;0;0;0;0;0;0;5400;0;5400;0;5400;0;0;0;0;3000;0;0;0;14400;0;600;0;0;0;1200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4200;0;0;0;0;0;0;0;0;0;0;4200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;330;-2;-2;1;763;-2;-2;1;315;-2;-2;1;1;3;1;-2;1;0;1;2013;1;597496
0001;00013;000132;3;2;2012;37200;0;24000;0;7200;0;4800;5400;7800;37200;0;28200;0;10800;0;4800;5400;27000;7200;3000;0;0;0;0;20400;0;0;0;3600;0;0;0;0;0;0;0;0;0;0;7200;0;0;0;0;0;0;0;0;0;0;4800;0;0;4200;0;1200;0;4200;0;3600;0;0;0;0;27000;7200;2400;0;600;0;0;0;0;0;0;0;0;0;12600;5400;2400;0;0;0;0;0;0;0;0;0;0;3600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4800;0;0;0;0;0;0;0;0;4200;0;0;1200;0;0;0;0;0;0;0;4200;0;0;0;0;0;0;0;0;3600;0;0;0;0;0;0;0;0;0;0;0;0;0;1;510;-2;-2;1;815;-2;-2;1;951;-2;-2;1;1;3;1;-2;2;0;1;2013;1;597496
0001;00013;000133;3;3;2012;49200;0;3000;10800;0;3600;0;18000;1800;49200;0;3000;12600;0;3600;0;18000;45000;1200;3000;0;0;0;0;0;0;0;0;3000;0;0;10800;0;0;0;0;0;0;0;0;0;0;3600;0;0;0;0;0;0;0;0;0;1200;16800;0;0;0;0;1800;0;0;0;0;0;45000;1200;3000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3000;0;0;0;0;0;0;0;0;0;0;10800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1200;0;0;0;16800;0;0;0;0;0;0;0;0;0;0;0;0;0;1800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;120;-2;-2;1;354;-2;-2;1;421;-2;-2;2;1;2;1;1;7;0;1;2013;1;530701
0001;00014;000141;4;1;2012;41400;0;15600;0;0;1200;17400;6000;4800;41400;0;19200;0;0;2400;17400;6000;36000;3000;2400;0;0;0;0;12600;0;0;0;1800;1200;0;0;0;0;0;0;0;0;0;0;0;0;1200;0;0;0;0;0;0;0;17400;0;0;6000;0;0;0;3600;0;0;1200;0;0;0;36000;3000;1800;0;600;0;0;0;0;0;0;0;0;0;0;0;9600;0;3000;0;0;0;0;0;0;0;0;1800;0;1200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12600;0;4800;0;0;0;0;0;0;0;0;6000;0;0;0;0;0;0;0;0;0;0;3600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1200;0;0;0;0;0;0;0;1;761;-2;-2;1;761;-2;-2;0;-2;-2;-2;1;1;1;1;-2;1;0;1;2013;1;574707
0001;00014;000142;4;2;2012;33000;0;22800;0;0;1800;6000;14400;8400;33000;0;26400;2400;0;1800;8400;14400;29400;1200;2400;0;0;0;0;19200;0;0;0;3000;600;0;0;0;0;0;0;0;0;0;0;0;0;1800;0;0;0;6000;0;0;0;0;0;0;14400;0;0;0;3600;2400;0;0;2400;0;0;29400;1200;2400;0;0;0;0;0;0;0;0;0;0;0;4200;3000;6000;3000;3000;0;0;0;0;0;0;0;0;3000;0;600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14400;0;0;0;0;0;0;0;0;0;0;3600;0;0;0;0;0;2400;0;0;0;0;0;0;0;0;0;2400;0;0;0;0;0;0;1;715;-2;-2;1;715;-2;-2;0;-2;-2;-2;1;1;1;1;-2;2;0;1;2013;1;574707
0001;00014;000143;4;3;2012;37200;0;7200;7200;0;0;10800;18000;6000;37200;0;7200;7800;0;0;16200;18000;33000;2400;1800;0;0;0;0;0;0;0;0;7200;0;0;7200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10200;600;0;0;0;0;1800;1200;2400;12600;0;0;600;0;0;5400;0;0;33000;2400;1800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7200;0;0;0;0;0;0;0;0;0;0;7200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10200;0;0;0;600;0;0;0;0;0;0;0;0;0;0;1800;0;0;0;1200;2400;0;12600;0;0;0;0;0;0;0;0;0;0;600;0;0;0;0;0;0;0;0;0;0;0;0;5400;0;0;0;0;0;0;1;715;-2;-2;1;820;-2;-2;1;354;-2;-2;2;1;3;1;1;7;0;1;2013;1;494680
0002;00021;000211;1;1;2012;35400;0;0;13200;0;1200;10200;17400;9000;35400;0;0;17400;0;3600;12600;17400;28200;4200;3000;0;0;0;0;0;0;0;0;0;0;3000;600;1800;0;0;5400;0;0;2400;0;0;0;1200;0;0;0;3600;2400;0;0;4200;0;5400;12000;0;0;0;0;4200;0;2400;2400;0;0;28200;4200;2400;0;600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3000;0;0;0;0;600;0;0;0;1800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3000;2400;0;0;0;0;0;0;0;0;0;0;0;1800;600;0;0;0;0;0;0;0;1200;0;0;0;0;0;0;0;0;0;0;0;0;0;3600;0;0;0;0;0;2400;0;0;0;0;4200;0;0;0;4200;0;0;0;0;1200;12000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4200;0;0;0;0;0;0;0;2400;0;0;2400;0;0;0;0;0;0;1;712;-2;-2;0;-2;-2;-2;0;-2;-2;-2;1;1;1;1;-2;2;0;2;2013;-2;2799974
0002;00021;000212;1;2;2012;41400;0;0;12000;0;1200;4200;18600;9000;41400;0;0;13200;0;2400;10800;18600;30600;6000;4800;0;0;0;0;0;0;0;0;0;0;2400;2400;1200;1200;1200;2400;0;0;1200;0;0;0;1200;0;0;0;4200;0;0;0;0;0;6000;12600;0;0;0;0;1200;0;1200;6600;0;0;30600;6000;4800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1200;0;1200;0;0;1200;1200;0;0;1200;0;0;0;0;0;1200;0;0;0;0;0;0;0;0;0;1200;0;2400;0;0;0;0;0;0;0;0;0;0;0;0;1200;0;0;0;0;0;0;0;0;1200;0;0;0;0;0;0;0;0;0;0;0;0;4200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6000;0;0;0;0;0;12600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1200;0;0;0;0;0;0;0;0;1200;0;6600;0;0;0;0;0;0;0;-2;-2;-2;0;-2;-2;-2;0;-2;-2;-2;1;1;1;1;-2;3;0;2;2013;-2;2799974
0002;00021;000213;1;3;2012;37800;0;0;3600;21600;6600;0;11400;5400;37800;0;0;3600;24600;9000;0;11400;28200;7200;2400;0;0;0;0;0;0;0;0;0;0;2400;0;0;0;600;600;0;0;0;21600;0;0;4800;0;1800;0;0;0;0;0;0;0;0;11400;0;0;0;0;0;3000;2400;0;0;0;28200;7200;1800;0;600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1800;0;600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;600;0;600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21600;0;0;0;0;4200;600;0;0;0;0;0;0;0;0;1800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3000;0;0;0;2400;0;0;0;0;0;0;0;0;0;1;510;-2;-2;0;-2;-2;-2;1;422;-2;-2;2;2;2;1;1;7;0;2;2013;-2;2569577
0003;00031;000311;1;1;2012;38400;0;0;15000;0;4800;0;24600;3600;38400;0;0;18600;0;4800;0;24600;30600;4800;3000;0;0;0;0;0;0;0;0;0;0;3600;0;4200;0;0;4200;0;600;2400;0;0;0;4200;0;600;0;0;0;0;0;0;0;10200;7800;0;6600;0;0;3600;0;0;0;0;0;30600;4800;2400;0;600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1800;0;1800;0;0;0;0;0;0;0;4200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2400;0;0;1800;0;0;0;0;0;0;0;0;600;2400;0;0;0;0;0;0;0;2400;1800;0;0;0;0;0;0;0;0;600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7200;3000;0;0;0;0;7800;0;0;0;0;6600;0;0;0;0;0;0;0;0;0;0;3600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;611;-2;-2;0;-2;-2;-2;1;432;-2;-2;2;1;1;1;-2;5;0;3;2012;1;711425
0003;00031;000312;1;2;2012;32400;0;0;7800;0;22800;3600;18000;1800;32400;0;0;7800;0;24600;3600;18000;22200;6000;4200;0;0;0;0;0;0;0;0;0;0;2400;0;0;1200;0;0;0;600;3600;0;0;0;10800;12000;0;0;3000;0;0;0;600;0;5400;7200;0;5400;0;0;0;0;1800;0;0;0;22200;6000;3000;0;1200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2400;0;0;0;0;0;0;0;0;0;0;0;0;0;1200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;600;0;3600;0;0;0;0;0;0;8400;2400;0;12000;0;0;0;0;0;0;0;0;0;0;3000;0;0;0;0;0;0;0;0;0;0;0;0;600;0;0;5400;0;0;0;0;0;7200;0;0;600;3600;1200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1800;0;0;0;0;0;0;0;0;1;622;-2;-2;0;-2;-2;-2;0;-2;-2;-2;1;1;4;1;-2;6;0;3;2012;1;501575
0003;00031;000313;1;3;2012;46800;0;0;18000;0;1800;0;14400;5400;46800;0;0;20400;0;1800;0;14400;31800;12000;3000;0;0;0;0;0;0;0;0;0;0;2400;0;0;0;0;3600;0;1800;10200;0;0;0;1800;0;0;0;0;0;0;0;0;0;6000;6600;0;1800;0;0;2400;0;0;0;0;3000;31800;12000;2400;0;600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2400;0;1200;0;0;0;0;0;0;0;0;0;1800;6600;3600;0;0;0;0;0;0;0;1800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6000;0;0;0;0;0;6600;0;0;0;1800;0;0;0;0;0;0;0;0;0;0;0;0;0;2400;0;0;0;0;0;0;0;0;0;0;0;2400;0;600;0;1;491;-2;-2;0;-2;-2;-2;1;480;-2;-2;1;1;4;1;1;1;0;3;2012;1;706412
0003;00032;000321;2;1;2012;66000;0;0;600;0;3600;0;16200;0;66000;0;0;600;0;3600;0;16200;36000;6600;23400;0;0;0;0;0;0;0;0;0;0;600;0;0;0;0;0;0;0;0;0;0;0;3000;0;600;0;0;0;0;0;0;0;6000;4800;5400;0;0;0;0;0;0;0;0;0;36000;6600;4200;18000;1200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1200;1800;0;0;0;0;0;0;0;0;600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6000;0;0;0;0;0;4800;5400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;611;-2;-2;0;-2;-2;-2;1;132;-2;-2;2;1;4;1;-2;5;0;3;2012;1;1290740
0003;00032;000322;2;2;2012;36600;0;0;2400;0;20400;6600;19200;1200;36600;0;0;2400;0;21600;6600;19200;27000;6000;3600;0;0;0;0;0;0;0;0;0;0;600;0;0;1800;0;0;0;0;0;0;0;0;7800;12600;0;0;6600;0;0;0;0;0;12000;7200;0;0;0;0;0;0;1200;0;0;0;27000;6000;3000;0;600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;600;0;0;0;0;0;0;0;0;0;0;0;0;0;1800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7800;0;0;12600;0;0;0;0;0;0;0;0;0;0;4200;0;0;0;2400;0;0;0;0;0;0;0;0;0;0;0;12000;0;0;0;0;0;7200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;600;600;0;0;0;0;0;0;0;1;740;-2;-2;0;-2;-2;-2;0;-2;-2;-2;1;1;4;1;-2;6;0;3;2012;1;1076987
0003;00032;000323;2;3;2012;47400;0;0;19200;0;1800;0;13800;4200;47400;0;0;21000;0;1800;0;13800;32400;11400;3600;0;0;0;0;0;0;0;0;0;0;600;0;0;1200;13800;3600;0;0;0;0;0;0;1800;0;0;0;0;0;0;0;0;0;7200;6600;0;0;0;0;1800;0;0;0;0;2400;32400;11400;3000;0;600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;600;0;0;0;0;0;0;0;0;0;0;0;1200;0;0;0;0;0;0;0;13800;0;0;0;0;1200;0;0;2400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7200;0;0;0;0;0;6600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1800;0;0;0;0;0;0;0;0;0;0;0;0;0;2400;0;0;0;1;452;-2;-2;0;-2;-2;-2;1;466;-2;-2;1;1;4;1;1;1;0;3;2012;1;1305422
0004;00041;000411;1;1;2012;42600;0;0;25800;0;0;0;10800;7200;42600;0;0;33000;0;0;0;10800;31200;7200;4200;0;0;0;0;0;0;0;0;0;0;7200;5400;0;0;0;7200;4800;0;1200;0;0;0;0;0;0;0;0;0;0;0;0;0;4800;1200;0;4800;0;0;7200;0;0;0;0;0;31200;7200;3600;0;600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7200;0;0;0;0;5400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7200;0;0;0;0;1800;0;3000;0;0;0;0;0;0;1200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4800;0;1200;0;0;0;1800;3000;0;0;0;0;0;0;0;0;0;0;0;7200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;473;-2;-2;1;120;-2;-2;1;421;-2;-2;2;1;2;1;-2;1;0;1;2013;1;963792
0004;00041;000412;1;2;2012;42000;0;0;31800;0;0;0;5400;7200;42000;0;0;39000;0;0;0;5400;33000;6600;2400;0;0;0;0;0;0;0;0;0;0;6000;9600;3000;0;0;0;9600;0;3600;0;0;0;0;0;0;0;0;0;0;0;0;0;3000;2400;0;0;0;0;7200;0;0;0;0;0;33000;6600;1800;0;600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6000;0;0;0;0;7200;0;2400;0;0;0;3000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9600;0;0;0;0;0;0;0;0;3600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3000;0;2400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;433;-2;-2;1;433;-2;-2;1;421;-2;-2;2;1;2;1;-2;2;0;1;2013;1;963792
